2305,先生の眼玉に,せんせいのめだまに,NDC K913,新字新仮名,967,香倶土,三鳥,かぐつち,みどり,https://www.aozora.gr.jp/cards/000096/files/2305_ruby_3593.zip,https://www.aozora.gr.jp/cards/000096/files/2305_13523.html,1044
2305,先生の眼玉に,せんせいのめだまに,NDC K913,新字新仮名,96,夢野,久作,ゆめの,きゅうさく,https://www.aozora.gr.jp/cards/000096/files/2305_ruby_3593.zip,https://www.aozora.gr.jp/cards/000096/files/2305_13523.html,1044
43431,舌打する,したうちする,NDC 913,新字新仮名,325,蘭,郁二郎,らん,いくじろう,https://www.aozora.gr.jp/cards/000325/files/43431_ruby_24865.zip,https://www.aozora.gr.jp/cards/000325/files/43431_24879.html,1066
45554,簪につけた短冊,かんざしにつけたたんざく,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45554_ruby_41010.zip,https://www.aozora.gr.jp/cards/000154/files/45554_41063.html,1070
45566,レンズに現われた女の姿,レンズにあらわれたおんなのすがた,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45566_ruby_41050.zip,https://www.aozora.gr.jp/cards/000154/files/45566_41103.html,1080
46439,人形物語,にんぎょうものがたり,NDC K913,新字新仮名,212,竹久,夢二,たけひさ,ゆめじ,https://www.aozora.gr.jp/cards/000212/files/46439_ruby_23530.zip,https://www.aozora.gr.jp/cards/000212/files/46439_23637.html,1089
49212,大叫喚,だいきょうかん,NDC 913,新字新仮名,1353,岩村,透,いわむら,とおる,https://www.aozora.gr.jp/cards/001353/files/49212_ruby_32177.zip,https://www.aozora.gr.jp/cards/001353/files/49212_33031.html,1097
46713,章魚の足,たこのあし,NDC K913,新字新仮名,966,海若,藍平,かいじゃく,らんぺい,https://www.aozora.gr.jp/cards/000096/files/46713_ruby_27650.zip,https://www.aozora.gr.jp/cards/000096/files/46713_27696.html,1098
46713,章魚の足,たこのあし,NDC K913,新字新仮名,96,夢野,久作,ゆめの,きゅうさく,https://www.aozora.gr.jp/cards/000096/files/46713_ruby_27650.zip,https://www.aozora.gr.jp/cards/000096/files/46713_27696.html,1098
45540,屋根の上の黒猫,やねのうえのくろねこ,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45540_ruby_41044.zip,https://www.aozora.gr.jp/cards/000154/files/45540_41097.html,1099
51590,しろくまの　子,しろくまの　こ,NDC K913,新字新仮名,1475,小川,未明,おがわ,みめい,https://www.aozora.gr.jp/cards/001475/files/51590_ruby_48101.zip,https://www.aozora.gr.jp/cards/001475/files/51590_48271.html,1101
46710,キューピー,キューピー,NDC K913,新字新仮名,96,夢野,久作,ゆめの,きゅうさく,https://www.aozora.gr.jp/cards/000096/files/46710_ruby_27638.zip,https://www.aozora.gr.jp/cards/000096/files/46710_27684.html,1112
2316,兵隊の死,へいたいのし,NDC 913,新字新仮名,20,渡辺,温,わたなべ,おん,https://www.aozora.gr.jp/cards/000020/files/2316_ruby_1379.zip,https://www.aozora.gr.jp/cards/000020/files/2316_13544.html,1117
46707,雪子さんの泥棒よけ,ゆきこさんのどろぼうよけ,NDC K913,新字新仮名,96,夢野,久作,ゆめの,きゅうさく,https://www.aozora.gr.jp/cards/000096/files/46707_txt_27660.zip,https://www.aozora.gr.jp/cards/000096/files/46707_27706.html,1122
51688,みけの　ごうがいやさん,みけの　ごうがいやさん,NDC K913,新字新仮名,1475,小川,未明,おがわ,みめい,https://www.aozora.gr.jp/cards/001475/files/51688_ruby_48150.zip,https://www.aozora.gr.jp/cards/001475/files/51688_48277.html,1124
45532,千匹猿の鍔,せんびきざるのつば,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45532_ruby_41023.zip,https://www.aozora.gr.jp/cards/000154/files/45532_41076.html,1139
52258,人のいない飛行機,ひとのいないひこうき,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/52258_ruby_47313.zip,https://www.aozora.gr.jp/cards/000154/files/52258_47764.html,1139
45609,真紅な帆の帆前船,まっかなほのほまえせん,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45609_ruby_41040.zip,https://www.aozora.gr.jp/cards/000154/files/45609_41093.html,1165
49241,鬼無菊,きなしぎく,NDC 913,新字新仮名,1357,北村,四海,きたむら,しかい,https://www.aozora.gr.jp/cards/001357/files/49241_ruby_32159.zip,https://www.aozora.gr.jp/cards/001357/files/49241_33008.html,1169
4727,こぞうさんの　おきょう,こぞうさんの　おきょう,NDC K913,新字新仮名,121,新美,南吉,にいみ,なんきち,https://www.aozora.gr.jp/cards/000121/files/4727_txt_13231.zip,https://www.aozora.gr.jp/cards/000121/files/4727_13219.html,1191
52284,追っかけて来る飛行機,おっかけてくるひこうき,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/52284_ruby_47345.zip,https://www.aozora.gr.jp/cards/000154/files/52284_47767.html,1206
45531,戦死者の凱旋,せんししゃのがいせん,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45531_ruby_41022.zip,https://www.aozora.gr.jp/cards/000154/files/45531_41075.html,1212
45547,赤い牛,あかいうし,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45547_ruby_40998.zip,https://www.aozora.gr.jp/cards/000154/files/45547_41051.html,1224
46706,鵙征伐,もずせいばつ,NDC K913,新字新仮名,96,夢野,久作,ゆめの,きゅうさく,https://www.aozora.gr.jp/cards/000096/files/46706_ruby_27657.zip,https://www.aozora.gr.jp/cards/000096/files/46706_27703.html,1229
