54806,海,うみ,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54806_txt_54712.zip,https://www.aozora.gr.jp/cards/001675/files/54806_54757.html,439
46703,古い日記の中から,ふるいにっきのなかから,新字新仮名,96,夢野,久作,ゆめの,きゅうさく,https://www.aozora.gr.jp/cards/000096/files/46703_txt_27671.zip,https://www.aozora.gr.jp/cards/000096/files/46703_27717.html,439
55601,星座,せいざ,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55601_ruby_55957.zip,https://www.aozora.gr.jp/cards/001471/files/55601_56002.html,444
54817,帰還,きかん,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54817_txt_54942.zip,https://www.aozora.gr.jp/cards/001675/files/54817_54983.html,448
54519,丘陵風景,きゅうりょうふうけい,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/54519_ruby_57344.zip,https://www.aozora.gr.jp/cards/001471/files/54519_57392.html,457
54797,雨,あめ,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54797_txt_54708.zip,https://www.aozora.gr.jp/cards/001675/files/54797_54753.html,457
42374,わが愛好する言葉,わがあいこうすることば,新字新仮名,35,太宰,治,だざい,おさむ,https://www.aozora.gr.jp/cards/000035/files/42374_ruby_34280.zip,https://www.aozora.gr.jp/cards/000035/files/42374_34756.html,460
45952,随筆評論集「書かれざる作品」後記,ずいひつひょうろんしゅう「かかれざるさくひん」こうき,新字新仮名,906,豊島,与志雄,とよしま,よしお,https://www.aozora.gr.jp/cards/000906/files/45952_txt_50364.zip,https://www.aozora.gr.jp/cards/000906/files/45952_50764.html,460
55599,静夜昇天,せいやしょうてん,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55599_ruby_55962.zip,https://www.aozora.gr.jp/cards/001471/files/55599_56007.html,461
46731,蚤と蚊,のみとか,新字新仮名,1262,土原,耕作,つちはら,こうさく,https://www.aozora.gr.jp/cards/000096/files/46731_txt_27655.zip,https://www.aozora.gr.jp/cards/000096/files/46731_27701.html,462
46731,蚤と蚊,のみとか,新字新仮名,96,夢野,久作,ゆめの,きゅうさく,https://www.aozora.gr.jp/cards/000096/files/46731_txt_27655.zip,https://www.aozora.gr.jp/cards/000096/files/46731_27701.html,462
46823,懐中時計,かいちゅうどけい,新字新仮名,1262,土原,耕作,つちはら,こうさく,https://www.aozora.gr.jp/cards/000096/files/46823_txt_27634.zip,https://www.aozora.gr.jp/cards/000096/files/46823_27680.html,464
46823,懐中時計,かいちゅうどけい,新字新仮名,96,夢野,久作,ゆめの,きゅうさく,https://www.aozora.gr.jp/cards/000096/files/46823_txt_27634.zip,https://www.aozora.gr.jp/cards/000096/files/46823_27680.html,464
54516,童話,メルヘン,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/54516_ruby_57440.zip,https://www.aozora.gr.jp/cards/001471/files/54516_57477.html,465
