サンプルID	記事ID	人名ID	役割	初刊情報	初出情報
LBa9_00073	LBa9_00073_F001	71830	実著者	1986	1986
LBa9_00073	LBa9_00073_V001	71830	実著者	1986	1986
LBa9_00075	LBa9_00075_F001	25243	実著者	1986	1983-1985
LBa9_00075	LBa9_00075_V001	25243	実著者	1986	1983-1985
LBa9_00076	LBa9_00076_F001	67742	実著者	1963	1963
LBa9_00076	LBa9_00076_V001	67742	実著者	1963	1963
LBa9_00077	LBa9_00077_F001	89308	実著者	1934	1934
LBa9_00077	LBa9_00077_V001	89308	実著者	1934	1934
LBa9_00078	LBa9_00078_F001	31930	実著者	1982	1981
LBa9_00078	LBa9_00078_V001	31930	実著者	1982	1981
LBa9_00080	LBa9_00080_F001	0	原著者	1986	
LBa9_00080	LBa9_00080_F001	17872	訳者	1986	
LBa9_00080	LBa9_00080_V001	0	原著者	1986	
LBa9_00080	LBa9_00080_V001	17872	訳者	1986	
LBa9_00082	LBa9_00082_F001	95526	実著者	1939	
LBa9_00082	LBa9_00082_V001	95526	実著者	1939	
LBa9_00084	LBa9_00084_F001	45685	実著者	1956	
LBa9_00084	LBa9_00084_V001	45685	実著者	1956	
LBa9_00087	LBa9_00087_F001	43491	実著者	1986	1986
LBa9_00087	LBa9_00087_V001	43491	実著者	1986	1986
LBa9_00088	LBa9_00088_F001	100710	訳者	1986	
LBa9_00088	LBa9_00088_F001	452567	原著者	1986	
LBa9_00088	LBa9_00088_V001	100710	訳者	1986	
LBa9_00088	LBa9_00088_V001	452567	原著者	1986	
LBa9_00089	LBa9_00089_F001	121971	実著者	1986	1986
LBa9_00089	LBa9_00089_V001	121971	実著者	1986	1986
LBa9_00090	LBa9_00090_F001	162022	実著者	1986	1986
LBa9_00090	LBa9_00090_V001	162022	実著者	1986	1986
LBa9_00091	LBa9_00091_F001	53204	実著者	1986	1984-1985
LBa9_00091	LBa9_00091_F002	53204	実著者	1986	1984-1985
LBa9_00091	LBa9_00091_V001	53204	実著者	1986	1984-1985
LBa9_00092	LBa9_00092_F001	49619	実著者	1912	1912
LBa9_00092	LBa9_00092_V001	49619	実著者	1912	1912
LBa9_00094	LBa9_00094_F001	32745	実著者	1986	1985-1986
LBa9_00094	LBa9_00094_V001	32745	実著者	1986	1985-1986
LBa9_00095	LBa9_00095_F001	47302	実著者	1983	1983
LBa9_00095	LBa9_00095_V001	47302	実著者	1983	1983
LBa9_00096	LBa9_00096_F001	51294	実著者	1986	
LBa9_00096	LBa9_00096_V001	51294	実著者	1986	
LBa9_00097	LBa9_00097_F001	84124	実著者	1986	
LBa9_00097	LBa9_00097_V001	84124	実著者	1986	
LBa9_00099	LBa9_00099_F001	9349	実著者	1986	
LBa9_00099	LBa9_00099_V001	9349	実著者	1986	
LBa9_00100	LBa9_00100_F001	10689	実著者	1980	
LBa9_00100	LBa9_00100_V001	10689	実著者	1980	
LBa9_00101	LBa9_00101_F001	149138	実著者	1986	1985
LBa9_00101	LBa9_00101_V001	149138	実著者	1986	1985
LBa9_00102	LBa9_00102_F001	42956	実著者	1986	
LBa9_00102	LBa9_00102_V001	42956	実著者	1986	
LBa9_00104	LBa9_00104_F001	148376	実著者	1986	
LBa9_00104	LBa9_00104_V001	148376	実著者	1986	
LBa9_00105	LBa9_00105_F001	131366	実著者	1986	1986
LBa9_00105	LBa9_00105_V001	131366	実著者	1986	1986
LBa9_00106	LBa9_00106_F001	46553	実著者	1986	1984-1986
LBa9_00106	LBa9_00106_V001	46553	実著者	1986	1984-1986
LBa9_00107	LBa9_00107_F001	63343	実著者	1986	1986
LBa9_00107	LBa9_00107_V001	63343	実著者	1986	1986
LBa9_00108	LBa9_00108_F001	5790	実著者	1972	1972
LBa9_00108	LBa9_00108_V001	5790	実著者	1972	1972
LBa9_00111	LBa9_00111_F001	25325	実著者	1973	n.d.-n.d.
LBa9_00111	LBa9_00111_V001	25325	実著者	1973	n.d.-n.d.
LBa9_00112	LBa9_00112_F001	96229	実著者	1986	1982
LBa9_00112	LBa9_00112_F002	96229	実著者	1986	1983
LBa9_00112	LBa9_00112_V001	96229	実著者	1986	1982
LBa9_00113	LBa9_00113_F001	32745	実著者	1986	1985-1986
LBa9_00113	LBa9_00113_V001	32745	実著者	1986	1985-1986
LBa9_00114	LBa9_00114_F001	6188	訳者	1986	
LBa9_00114	LBa9_00114_F001	440535	原著者	1986	
LBa9_00114	LBa9_00114_V001	6188	訳者	1986	
LBa9_00114	LBa9_00114_V001	440535	原著者	1986	
LBa9_00115	LBa9_00115_F001	81099	実著者	1976	1974-1975
LBa9_00115	LBa9_00115_F002	81099	実著者	1976	1974-1975
LBa9_00115	LBa9_00115_V001	81099	実著者	1976	1974-1975
LBa9_00117	LBa9_00117_F001	24947	実著者	1984	
LBa9_00117	LBa9_00117_F002	24947	実著者	1984	
LBa9_00117	LBa9_00117_V001	24947	実著者	1984	
LBa9_00119	LBa9_00119_F001	43491	実著者	1986	
LBa9_00119	LBa9_00119_F002	43491	実著者	1986	
LBa9_00119	LBa9_00119_V001	43491	実著者	1986	
LBan_00001	LBan_00001_F001	50095	実著者	1972	
LBan_00001	LBan_00001_V001	50095	実著者	1972	
LBan_00003	LBan_00003_F001	25416	訳者	1960	
LBan_00003	LBan_00003_F001	433793	原著者	1960	
LBan_00003	LBan_00003_V001	25416	訳者	1960	
LBan_00003	LBan_00003_V001	433793	原著者	1960	
LBan_00005	LBan_00005_F001	79061	実著者	1986	
LBan_00005	LBan_00005_V001	79061	実著者	1986	
LBan_00006	LBan_00006_F001	140899	実著者	1986	
LBan_00006	LBan_00006_V001	140899	実著者	1986	
LBan_00007	LBan_00007_F001	144626	実著者	1986	
LBan_00007	LBan_00007_V001	144626	実著者	1986	
LBan_00008	LBan_00008_F001	25416	訳者	1986	
LBan_00008	LBan_00008_F001	431834	原著者	1986	
LBan_00008	LBan_00008_V001	25416	訳者	1986	
LBan_00008	LBan_00008_V001	431834	原著者	1986	
LBan_00009	LBan_00009_F001	50095	実著者	1972	
LBan_00009	LBan_00009_V001	50095	実著者	1972	
LBan_00010	LBan_00010_F001	160400	実著者	1986	
LBan_00010	LBan_00010_V001	160400	実著者	1986	
LBan_00011	LBan_00011_F001	120608	訳者	1986	
LBan_00011	LBan_00011_F001	433044	原著者	1986	
LBan_00011	LBan_00011_V001	120608	訳者	1986	
LBan_00011	LBan_00011_V001	433044	原著者	1986	
LBan_00012	LBan_00012_F001	19859	実著者	1960	
LBan_00012	LBan_00012_V001	19859	実著者	1960	
LBan_00013	LBan_00013_F001	26791	実著者	1984	
LBan_00013	LBan_00013_V001	26791	実著者	1984	
LBan_00016	LBan_00016_F001	5166	訳者	1986	
LBan_00016	LBan_00016_F001	439133	原著者	1986	
LBan_00016	LBan_00016_F002	5166	訳者	1986	
LBan_00016	LBan_00016_F002	439133	原著者	1986	
LBan_00016	LBan_00016_V001	5166	訳者	1986	
LBan_00016	LBan_00016_V001	439133	原著者	1986	
LBan_00017	LBan_00017_F001	162093	実著者	1986	
LBan_00017	LBan_00017_F002	162093	実著者	1986	
LBan_00017	LBan_00017_V001	162093	実著者	1986	
LBan_00019	LBan_00019_F001	14291	実著者	1973	
LBan_00019	LBan_00019_V001	14291	実著者	1973	
LBan_00021	LBan_00021_F001	6761	訳者	1986	
LBan_00021	LBan_00021_F001	459514	原著者	1986	
LBan_00021	LBan_00021_V001	6761	訳者	1986	
LBan_00021	LBan_00021_V001	459514	原著者	1986	
LBan_00022	LBan_00022_F001	119187	実著者	1986	
LBan_00022	LBan_00022_V001	119187	実著者	1986	
LBan_00024	LBan_00024_F001	18392	実著者	1986	
LBan_00024	LBan_00024_V001	18392	実著者	1986	
LBan_00025	LBan_00025_F001	159980	訳者	1986	
LBan_00025	LBan_00025_F001	443369	原著者	1986	
LBan_00025	LBan_00025_V001	159980	訳者	1986	
LBan_00025	LBan_00025_V001	443369	原著者	1986	
LBan_00027	LBan_00027_F001	79163	訳者	1986	
LBan_00027	LBan_00027_F001	435403	原著者	1986	
LBan_00027	LBan_00027_V001	79163	訳者	1986	
LBan_00027	LBan_00027_V001	435403	原著者	1986	
LBan_00028	LBan_00028_F001	19978	実著者	1986	
LBan_00028	LBan_00028_V001	19978	実著者	1986	
LBan_00029	LBan_00029_F001	14291	実著者	1972	
LBan_00029	LBan_00029_V001	14291	実著者	1972	
LBan_00030	LBan_00030_F001	59224	実著者	1972	
LBan_00030	LBan_00030_V001	59224	実著者	1972	
LBb0_00001	LBb0_00001_F001	174377	実著者	1987	
LBb0_00001	LBb0_00001_V001	174377	実著者	1987	
LBb0_00002	LBb0_00002_F001	4842	実著者	1987	
LBb0_00002	LBb0_00002_F001	25011	実著者	1987	
LBb0_00002	LBb0_00002_V001	4842	実著者	1987	
LBb0_00002	LBb0_00002_V001	25011	実著者	1987	
LBb0_00003	LBb0_00003_F001	165197	実著者	1987	
LBb0_00003	LBb0_00003_V001	165197	実著者	1987	
LBb0_00006	LBb0_00006_F001	166736	実著者	1987	
LBb0_00006	LBb0_00006_V001	166736	実著者	1987	
LBb1_00001	LBb1_00001_F001	49166	実著者	1987	
LBb1_00001	LBb1_00001_V001	49166	実著者	1987	
LBb1_00003	LBb1_00003_F001	56244	実著者	1987	1983
LBb1_00003	LBb1_00003_V001	56244	実著者	1987	1983
LBb1_00005	LBb1_00005_F001	180076	実著者	1987	
LBb1_00005	LBb1_00005_V001	180076	実著者	1987	
LBb1_00006	LBb1_00006_F001	7879	実著者	1987	n.d.-n.d.
LBb1_00006	LBb1_00006_V001	7879	実著者	1987	n.d.-n.d.
LBb1_00007	LBb1_00007_F001	1394	実著者	1987	
LBb1_00007	LBb1_00007_V001	1394	実著者	1987	
LBb1_00008	LBb1_00008_F001	41263	実著者	1987	
LBb1_00008	LBb1_00008_V001	41263	実著者	1987	
LBb1_00012	LBb1_00012_F001	117346	実著者	1987	
LBb1_00012	LBb1_00012_V001	117346	実著者	1987	
LBb1_00014	LBb1_00014_F001	28893	実著者	1987	
LBb1_00014	LBb1_00014_V001	28893	実著者	1987	
LBb1_00015	LBb1_00015_F001	81775	実著者	1969	
LBb1_00015	LBb1_00015_V001	81775	実著者	1969	
LBb1_00016	LBb1_00016_F001	162610	実著者	1987	1983
LBb1_00016	LBb1_00016_V001	162610	実著者	1987	1983
LBb1_00017	LBb1_00017_F001	88615	実著者	1987	
LBb1_00017	LBb1_00017_V001	88615	実著者	1987	
LBb1_00018	LBb1_00018_F001	0	原著者	1987	
LBb1_00018	LBb1_00018_F001	95041	訳者	1987	
LBb1_00018	LBb1_00018_V001	0	原著者	1987	
LBb1_00018	LBb1_00018_V001	95041	訳者	1987	
LBb1_00019	LBb1_00019_F001	56244	実著者	1987	1986
LBb1_00019	LBb1_00019_V001	56244	実著者	1987	1986
LBb2_00002	LBb2_00002_F001	95076	実著者	1987	
LBb2_00002	LBb2_00002_V001	95076	実著者	1987	
LBb2_00003	LBb2_00003_F001	83679	実著者	1987	
LBb2_00003	LBb2_00003_V001	83679	実著者	1987	
LBb2_00004	LBb2_00004_F001	123267	訳者	1982	
LBb2_00004	LBb2_00004_F001	444548	原著者	1982	
LBb2_00004	LBb2_00004_V001	123267	訳者	1982	
LBb2_00004	LBb2_00004_V001	444548	原著者	1982	
LBb2_00005	LBb2_00005_F001	127327	実著者	1987	
LBb2_00005	LBb2_00005_F002	127327	実著者	1987	
LBb2_00005	LBb2_00005_V001	127327	実著者	1987	
LBb2_00006	LBb2_00006_F001	48830	実著者	1963	
LBb2_00006	LBb2_00006_V001	48830	実著者	1963	
LBb2_00007	LBb2_00007_F001	154815	実著者	1987	
LBb2_00007	LBb2_00007_V001	154815	実著者	1987	
LBb2_00008	LBb2_00008_F001	4912	実著者	1987	
LBb2_00008	LBb2_00008_V001	4912	実著者	1987	
LBb2_00009	LBb2_00009_F001	73335	実著者	1973	
LBb2_00009	LBb2_00009_V001	73335	実著者	1973	
LBb2_00010	LBb2_00010_F001	45529	実著者	1947-1948	
LBb2_00010	LBb2_00010_V001	45529	実著者	1947-1948	
LBb2_00011	LBb2_00011_F001	51496	訳者	1987	
LBb2_00011	LBb2_00011_F001	79308	訳者	1987	
LBb2_00011	LBb2_00011_F001	425227	訳者	1987	
LBb2_00011	LBb2_00011_F001	451016	原著者	1987	
LBb2_00011	LBb2_00011_V001	51496	訳者	1987	
LBb2_00011	LBb2_00011_V001	79308	訳者	1987	
LBb2_00011	LBb2_00011_V001	425227	訳者	1987	
LBb2_00011	LBb2_00011_V001	451016	原著者	1987	
LBb2_00012	LBb2_00012_F001	73239	実著者	1987	
LBb2_00012	LBb2_00012_V001	73239	実著者	1987	
LBb2_00014	LBb2_00014_F001	0	原著者	1971	
LBb2_00014	LBb2_00014_F001	67737	訳者	1971	
LBb2_00014	LBb2_00014_V001	0	原著者	1971	
LBb2_00014	LBb2_00014_V001	67737	訳者	1971	
LBb2_00015	LBb2_00015_F001	76951	実著者	1987	
LBb2_00015	LBb2_00015_F002	44456	実著者	1987	
LBb2_00015	LBb2_00015_V001	76951	実著者	1987	
LBb2_00016	LBb2_00016_F001	14899	訳者	1977	
LBb2_00016	LBb2_00016_F001	2505955	原著者	1977	
LBb2_00016	LBb2_00016_V001	14899	訳者	1977	
LBb2_00016	LBb2_00016_V001	2505955	原著者	1977	
LBb2_00018	LBb2_00018_F001	0	実著者	1987	
LBb2_00018	LBb2_00018_V001	0	実著者	1987	
LBb2_00020	LBb2_00020_F001	15597	実著者	1986	
LBb2_00020	LBb2_00020_V001	15597	実著者	1986	
LBb2_00021	LBb2_00021_F001	165988	実著者	1987	
LBb2_00021	LBb2_00021_V001	165988	実著者	1987	
LBb2_00023	LBb2_00023_F001	60432	実著者	1987	
LBb2_00023	LBb2_00023_V001	60432	実著者	1987	
LBb2_00025	LBb2_00025_F001	33095	訳者	1987	
LBb2_00025	LBb2_00025_F001	437082	原著者	1987	
LBb2_00025	LBb2_00025_V001	33095	訳者	1987	
LBb2_00025	LBb2_00025_V001	437082	原著者	1987	
LBb2_00026	LBb2_00026_F001	50560	実著者	1987	1967
LBb2_00026	LBb2_00026_V001	50560	実著者	1987	1967
LBb2_00027	LBb2_00027_F001	185812	実著者	1987	
LBb2_00027	LBb2_00027_V001	185812	実著者	1987	
LBb2_00028	LBb2_00028_F001	64416	実著者	1987	
LBb2_00028	LBb2_00028_V001	64416	実著者	1987	
LBb2_00029	LBb2_00029_F001	53800	実著者	1987	
LBb2_00029	LBb2_00029_F002	53800	実著者	1987	
LBb2_00029	LBb2_00029_V001	53800	実著者	1987	
LBb2_00030	LBb2_00030_F001	12116	実著者	1987	1985
LBb2_00030	LBb2_00030_V001	12116	実著者	1987	1985
LBb2_00031	LBb2_00031_F001	62628	実著者	1987	
LBb2_00031	LBb2_00031_F002	62628	実著者	1987	
LBb2_00031	LBb2_00031_V001	62628	実著者	1987	
LBb2_00032	LBb2_00032_F001	76563	訳者	1987	
LBb2_00032	LBb2_00032_F001	440838	原著者	1987	
LBb2_00032	LBb2_00032_V001	76563	訳者	1987	
LBb2_00032	LBb2_00032_V001	440838	原著者	1987	
LBb2_00033	LBb2_00033_F001	107348	実著者	1978	
LBb2_00033	LBb2_00033_V001	107348	実著者	1978	
LBb2_00034	LBb2_00034_F001	165450	実著者	1987	
LBb2_00034	LBb2_00034_V001	165450	実著者	1987	
LBb2_00035	LBb2_00035_F001	464589	実著者	1987	
LBb2_00035	LBb2_00035_V001	464589	実著者	1987	
LBb2_00037	LBb2_00037_F001	45279	訳者	1987	
LBb2_00037	LBb2_00037_F001	440194	原著者	1987	
LBb2_00037	LBb2_00037_V001	45279	訳者	1987	
LBb2_00037	LBb2_00037_V001	440194	原著者	1987	
LBb2_00038	LBb2_00038_F001	52032	実著者	1987	
LBb2_00038	LBb2_00038_V001	52032	実著者	1987	
LBb2_00039	LBb2_00039_F001	169420	実著者	1987	
LBb2_00039	LBb2_00039_V001	169420	実著者	1987	
LBb2_00040	LBb2_00040_F001	87545	訳者	1987	
LBb2_00040	LBb2_00040_F001	435466	原著者	1987	
LBb2_00040	LBb2_00040_V001	87545	訳者	1987	
LBb2_00040	LBb2_00040_V001	435466	原著者	1987	
LBb3_00002	LBb3_00002_F001	139481	実著者	1987	
LBb3_00002	LBb3_00002_V001	139481	実著者	1987	
LBb3_00003	LBb3_00003_F001	97954	実著者	1987	1983
LBb3_00003	LBb3_00003_V001	97954	実著者	1987	1983
LBb3_00004	LBb3_00004_F001	0	実著者	1987	
LBb3_00004	LBb3_00004_V001	0	実著者	1987	
LBb3_00005	LBb3_00005_F001	150672	実著者	1987	n.d.-n.d.
LBb3_00005	LBb3_00005_F002	9999137	実著者	1987	n.d.-n.d.
LBb3_00005	LBb3_00005_V001	150672	実著者	1987	n.d.-n.d.
LBb3_00006	LBb3_00006_F001	118188	実著者	1987	1986
LBb3_00006	LBb3_00006_F002	118188	実著者	1987	
LBb3_00006	LBb3_00006_V001	118188	実著者	1987	1986
LBb3_00007	LBb3_00007_F001	43916	実著者	1987	
LBb3_00007	LBb3_00007_V001	43916	実著者	1987	
LBb3_00009	LBb3_00009_F001	68173	実著者	1987	
LBb3_00009	LBb3_00009_V001	68173	実著者	1987	
LBb3_00010	LBb3_00010_F001	57351	実著者	1987	
LBb3_00010	LBb3_00010_V001	57351	実著者	1987	
LBb3_00011	LBb3_00011_F001	135863	実著者	1987	
LBb3_00011	LBb3_00011_V001	135863	実著者	1987	
LBb3_00012	LBb3_00012_F001	47992	実著者	1987	
LBb3_00012	LBb3_00012_V001	47992	実著者	1987	
LBb3_00013	LBb3_00013_F001	62970	実著者	1987	
LBb3_00013	LBb3_00013_V001	62970	実著者	1987	
LBb3_00014	LBb3_00014_F001	165582	実著者	1987	1980
LBb3_00014	LBb3_00014_V001	165582	実著者	1987	1980
LBb3_00015	LBb3_00015_F001	172514	実著者	1987	
LBb3_00015	LBb3_00015_V001	172514	実著者	1987	
LBb3_00018	LBb3_00018_F001	25243	実著者	1987	1986
LBb3_00018	LBb3_00018_V001	25243	実著者	1987	1986
LBb3_00019	LBb3_00019_F001	147542	実著者	1987	
LBb3_00019	LBb3_00019_V001	147542	実著者	1987	
LBb3_00022	LBb3_00022_F001	56592	実著者	1987	
LBb3_00022	LBb3_00022_V001	56592	実著者	1987	
LBb3_00024	LBb3_00024_F001	166231	実著者	1987	n.d.-n.d.
LBb3_00024	LBb3_00024_V001	166231	実著者	1987	n.d.-n.d.
LBb3_00025	LBb3_00025_F001	84757	訳者	1987	
LBb3_00025	LBb3_00025_F001	171123	訳者	1987	
LBb3_00025	LBb3_00025_F001	449899	原著者	1987	
LBb3_00025	LBb3_00025_V001	84757	訳者	1987	
LBb3_00025	LBb3_00025_V001	171123	訳者	1987	
LBb3_00025	LBb3_00025_V001	449899	原著者	1987	
LBb3_00027	LBb3_00027_F001	439356	実著者	1987	
LBb3_00027	LBb3_00027_V001	439356	実著者	1987	
LBb3_00028	LBb3_00028_F001	135281	実著者	1987	
LBb3_00028	LBb3_00028_V001	135281	実著者	1987	
LBb3_00029	LBb3_00029_F001	52561	実著者	1987	
LBb3_00029	LBb3_00029_V001	52561	実著者	1987	
LBb3_00030	LBb3_00030_F001	93377	実著者	1987	
LBb3_00030	LBb3_00030_V001	93377	実著者	1987	
LBb3_00032	LBb3_00032_F001	130306	実著者	1987	
LBb3_00032	LBb3_00032_V001	130306	実著者	1987	
LBb3_00033	LBb3_00033_F001	69006	実著者	1987	
LBb3_00033	LBb3_00033_V001	69006	実著者	1987	
LBb3_00034	LBb3_00034_F001	56592	実著者	1987	
LBb3_00034	LBb3_00034_V001	56592	実著者	1987	
LBb3_00035	LBb3_00035_F001	162569	実著者	1987	
LBb3_00035	LBb3_00035_V001	162569	実著者	1987	
LBb3_00036	LBb3_00036_F001	172266	実著者	1987	
LBb3_00036	LBb3_00036_V001	172266	実著者	1987	
LBb3_00037	LBb3_00037_F001	5366	実著者	1982	
LBb3_00037	LBb3_00037_V001	5366	実著者	1982	
LBb3_00038	LBb3_00038_F001	101706	実著者	1987	1984
LBb3_00038	LBb3_00038_V001	101706	実著者	1987	1984
LBb3_00039	LBb3_00039_F001	43969	実著者	1987	1980
LBb3_00039	LBb3_00039_V001	43969	実著者	1987	1980
LBb3_00041	LBb3_00041_F001	1	実著者	1987	1986
LBb3_00041	LBb3_00041_F001	53132	実著者	1987	1986
LBb3_00041	LBb3_00041_V001	1	実著者	1987	1986
LBb3_00041	LBb3_00041_V001	53132	実著者	1987	1986
LBb3_00042	LBb3_00042_F001	157416	実著者	1987	
LBb3_00042	LBb3_00042_V001	157416	実著者	1987	
LBb3_00044	LBb3_00044_F001	118346	実著者	1987	
LBb3_00044	LBb3_00044_V001	118346	実著者	1987	
LBb3_00045	LBb3_00045_F001	93525	実著者	1987	
LBb3_00045	LBb3_00045_V001	93525	実著者	1987	
LBb3_00047	LBb3_00047_F001	72000	実著者	1987	
LBb3_00047	LBb3_00047_V001	72000	実著者	1987	
LBb3_00049	LBb3_00049_F001	60458	実著者	1987	
LBb3_00049	LBb3_00049_V001	60458	実著者	1987	
LBb3_00050	LBb3_00050_F001	459912	実著者	1987	
LBb3_00050	LBb3_00050_V001	459912	実著者	1987	
LBb3_00051	LBb3_00051_F001	168277	実著者	1987	
LBb3_00051	LBb3_00051_V001	168277	実著者	1987	
LBb3_00052	LBb3_00052_F001	14647	実著者	1987	1986
LBb3_00052	LBb3_00052_V001	14647	実著者	1987	1986
LBb3_00053	LBb3_00053_F001	109729	実著者	1985	
LBb3_00053	LBb3_00053_V001	109729	実著者	1985	
LBb3_00054	LBb3_00054_F001	166721	訳者	1987	
LBb3_00054	LBb3_00054_F001	457108	原著者	1987	
LBb3_00054	LBb3_00054_V001	166721	訳者	1987	
LBb3_00054	LBb3_00054_V001	457108	原著者	1987	
LBb3_00055	LBb3_00055_F001	8604	実著者	1987	
LBb3_00055	LBb3_00055_V001	8604	実著者	1987	
LBb3_00057	LBb3_00057_F001	20552	実著者	1987	
LBb3_00057	LBb3_00057_F002	0	実著者	1987	
LBb3_00057	LBb3_00057_V001	20552	実著者	1987	
LBb3_00058	LBb3_00058_F001	43204	実著者	1987	
LBb3_00058	LBb3_00058_V001	43204	実著者	1987	
LBb3_00060	LBb3_00060_F001	10321	実著者	1987	
LBb3_00060	LBb3_00060_V001	10321	実著者	1987	
LBb3_00061	LBb3_00061_F001	13789	実著者	1985	
LBb3_00061	LBb3_00061_V001	13789	実著者	1985	
LBb3_00062	LBb3_00062_F001	172174	実著者	1987	
LBb3_00062	LBb3_00062_V001	172174	実著者	1987	
LBb3_00063	LBb3_00063_F001	82732	実著者	1987	1982
LBb3_00063	LBb3_00063_V001	82732	実著者	1987	1982
LBb3_00064	LBb3_00064_F001	166929	訳者	1987	
LBb3_00064	LBb3_00064_F001	450300	原著者	1987	
LBb3_00064	LBb3_00064_V001	166929	訳者	1987	
LBb3_00064	LBb3_00064_V001	450300	原著者	1987	
LBb4_00002	LBb4_00002_F001	24279	訳者	1983	
LBb4_00002	LBb4_00002_F001	137458	訳者	1983	
LBb4_00002	LBb4_00002_F001	439610	原著者	1983	
LBb4_00002	LBb4_00002_V001	24279	訳者	1983	
LBb4_00002	LBb4_00002_V001	137458	訳者	1983	
LBb4_00002	LBb4_00002_V001	439610	原著者	1983	
LBb4_00003	LBb4_00003_F001	166550	実著者	1987	
LBb4_00003	LBb4_00003_V001	166550	実著者	1987	
LBb4_00004	LBb4_00004_F001	176496	実著者	1987	
LBb4_00004	LBb4_00004_V001	176496	実著者	1987	
LBb4_00005	LBb4_00005_F001	56152	訳者	1975	
LBb4_00005	LBb4_00005_F001	434103	原著者	1975	
LBb4_00005	LBb4_00005_V001	56152	訳者	1975	
LBb4_00005	LBb4_00005_V001	434103	原著者	1975	
LBb4_00006	LBb4_00006_F001	59487	実著者	1972	
LBb4_00006	LBb4_00006_V001	59487	実著者	1972	
LBb4_00007	LBb4_00007_F001	90200	実著者	1987	
LBb4_00007	LBb4_00007_V001	90200	実著者	1987	
LBb4_00009	LBb4_00009_F001	61273	実著者	1987	
LBb4_00009	LBb4_00009_V001	61273	実著者	1987	
LBb4_00010	LBb4_00010_F001	68581	実著者	1987	
LBb4_00010	LBb4_00010_V001	68581	実著者	1987	
LBb4_00011	LBb4_00011_F001	20733	実著者	1987	
LBb4_00011	LBb4_00011_F001	169831	実著者	1987	
LBb4_00011	LBb4_00011_V001	20733	実著者	1987	
LBb4_00011	LBb4_00011_V001	169831	実著者	1987	
LBb4_00012	LBb4_00012_F001	26457	訳者	1987	
LBb4_00012	LBb4_00012_F001	55741	訳者	1987	
LBb4_00012	LBb4_00012_F001	191743	訳者	1987	
LBb4_00012	LBb4_00012_F001	452028	原著者	1987	
LBb4_00012	LBb4_00012_V001	26457	訳者	1987	
LBb4_00012	LBb4_00012_V001	55741	訳者	1987	
LBb4_00012	LBb4_00012_V001	191743	訳者	1987	
LBb4_00012	LBb4_00012_V001	452028	原著者	1987	
LBb4_00013	LBb4_00013_F001	91005	実著者	1973	1942
LBb4_00013	LBb4_00013_V001	91005	実著者	1973	1942
LBb4_00014	LBb4_00014_F001	26945	訳者	1987	
LBb4_00014	LBb4_00014_F001	139872	訳者	1987	
LBb4_00014	LBb4_00014_F001	381170	訳者	1987	
LBb4_00014	LBb4_00014_F001	446613	原著者	1987	
LBb4_00014	LBb4_00014_F001	2510878	訳者	1987	
LBb4_00014	LBb4_00014_V001	26945	訳者	1987	
LBb4_00014	LBb4_00014_V001	139872	訳者	1987	
LBb4_00014	LBb4_00014_V001	381170	訳者	1987	
LBb4_00014	LBb4_00014_V001	446613	原著者	1987	
LBb4_00014	LBb4_00014_V001	2510878	訳者	1987	
LBb4_00015	LBb4_00015_F001	99834	実著者	1987	
LBb4_00015	LBb4_00015_F002	99834	実著者	1987	
LBb4_00015	LBb4_00015_V001	99834	実著者	1987	
LBb4_00016	LBb4_00016_F001	65984	実著者	1972	
LBb4_00016	LBb4_00016_V001	65984	実著者	1972	
LBb4_00017	LBb4_00017_F001	165241	実著者	1987	
LBb4_00017	LBb4_00017_V001	165241	実著者	1987	
LBb4_00018	LBb4_00018_F001	58407	実著者	1987	
LBb4_00018	LBb4_00018_V001	58407	実著者	1987	
LBb4_00019	LBb4_00019_F001	24943	実著者	1978	
LBb4_00019	LBb4_00019_V001	24943	実著者	1978	
LBb4_00022	LBb4_00022_F001	95694	実著者	1987	
LBb4_00022	LBb4_00022_V001	95694	実著者	1987	
LBb5_00002	LBb5_00002_F001	48192	実著者	1987	
LBb5_00002	LBb5_00002_V001	48192	実著者	1987	
